order;qid;NoC;AggDepth;IterDistance;CpQ;IsRelax;FilterDepth;NoAgg;IterCommonMeasures;NoQ;IterCommonFilters;NoF;NoM;IVA;QF;IterRecall;ElapsedTime;ExecTime;RNI;CD;IterPrecision;IterCommonAgg;RQP;ConsTime;IterIdentity;IsRefine;veronikaLabel
492;dibstudent06--2016-09-25--21-45.log-55;2;0.0142857142857143;3;0;3;0;1;1;56;0;0;1;0.0000499962502812289;0.0341880341880342;0;1638;0.063;0.0003827891309649;0;0;0;0.682926829268293;3.906;0;0;0
493;dibstudent06--2016-09-25--21-45.log-56;9;0.0428571428571429;2;0;2;0;1;1;57;0;0;1;0.000224932520243927;0.0347147573651621;0;1641.953;0.047;0.00242136861293285;0;0;0;0.695121951219512;7.016;0;1;0
494;dibstudent06--2016-09-25--21-45.log-57;5;0.0142857142857143;4;0;4;0;1;1;58;0;0;1;0.000124946897568533;0.0351718295476114;0;1649.047;0.078;0.000358212688281401;0;0;0;0.707317073170732;31.297;0;0;0
495;dibstudent06--2016-09-25--21-45.log-58;11;0.0428571428571429;4;1;4;0;1;1;59;0;0;1;0.000274807634655741;0.0351099148614319;0;1680.437;0.093;0.00365575052828437;1;0;0;0.719512195121951;20.688;0;0;0
496;dibstudent06--2016-09-25--21-45.log-59;22;0.0571428571428571;1;0;1;0;2;1;60;0;0;1;0.000549313358302122;0.0352639773182098;0;1701.453;0.328;0.00280330293303255;0;0;1;0.731707317073171;1.484;0;1;0
497;dibstudent06--2016-09-25--21-45.log-6;11;0.0428571428571429;2;0;2;0;1;0;7;0;0;1;0.000303481763504939;0.0578737195439551;0;120.953;0.078;0.0106206440808543;0;0;1;0.0853658536585366;166.406;0;0;0
498;dibstudent06--2016-09-25--21-45.log-60;2;0.0142857142857143;3;0;3;0;1;1;61;0;0;1;0.0000499350843902926;0.0358204678153097;0;1702.937;0;9.56719740319301E-07;0;0;1;0.74390243902439;10.266;0;0;0
499;dibstudent06--2016-09-25--21-45.log-61;1;0.0428571428571429;4;0;4;0;1;1;62;0;0;1;0.0000249669188325469;0.0361878757775286;0;1713.281;0.078;0;0;0;0;0.75609756097561;4.531;0;0;0
500;dibstudent06--2016-09-25--21-45.log-62;2;0.0571428571428571;3;0;3;0;2;0;63;0;0;1;0;0.0366742188391387;0;1717.828;0.016;0.001532428523631;0;0;1;0.768292682926829;29.844;0;0;0
501;dibstudent06--2016-09-25--21-45.log-63;14;0.0428571428571429;5;1;5;0;2;1;64;0;0;1;0;0.0366194942733405;0;1747.703;0.031;0.550868442552952;0;0;1;0.780487804878049;24.344;0;0;0
502;dibstudent06--2016-09-25--21-45.log-64;16;0.0428571428571429;2;1;2;0;2;1;65;0;0;1;0.000399311188200354;0.036678797003173;0;1772.141;0.094;0.619671018488762;0;0;1;0.792682926829268;19.765;0;0;0
503;dibstudent06--2016-09-25--21-45.log-65;14;0.0428571428571429;2;1;2;0;2;1;66;0;0;1;0;0.0368319603197014;0;1791.922;0.016;0.550868442552952;2;0;1;0.804878048780488;3.937;0;0;0
504;dibstudent06--2016-09-25--21-45.log-66;31;0.0571428571428571;1;1;1;0;3;1;67;0;0;1;0.000773067331670823;0.037301550185617;0;1796.172;0.313;0.491608610237851;1;0;2;0.817073170731707;29;0;1;0
505;dibstudent06--2016-09-25--21-45.log-67;16;0.0428571428571429;1;0;1;0;2;1;68;0;0;1;0;0.0372564564617215;0;1825.187;0.015;0.619671018488762;0;0;2;0.829268292682927;7.219;0;0;0
506;dibstudent06--2016-09-25--21-45.log-68;74;0.0428571428571429;2;0;2;0;2;1;69;0;0;1;0.00184198735500573;0.0376522049458627;0;1832.562;0.156;0.374712038039264;0;0;1;0.841463414634146;14.579;0;0;0
507;dibstudent06--2016-09-25--21-45.log-69;6;0.0285714285714286;3;0;3;0;1;0;70;0;0;1;0.000149328023892484;0.0378951311794102;0;1847.203;0.062;0;0;0;1;0.853658536585366;12.375;0;0;0
508;dibstudent06--2016-09-25--21-45.log-7;4;0.0285714285714286;7;1;7;0;2;0;8;0;0;1;0;0.0278381905176164;0;287.375;0.016;0.219110435981261;0;0;0;0.0975609756097561;166.281;0;0;0
509;dibstudent06--2016-09-25--21-45.log-70;6;0.0285714285714286;2;0;2;0;1;0;71;0;0;1;0.000149305728363112;0.0381791040923698;0;1859.656;0.078;0.0286702657826023;0;0;1;0.865853658536585;11.703;0;0;0
510;dibstudent06--2016-09-25--21-45.log-71;11;0.0428571428571429;5;0;5;0;1;1;72;0;0;1;0.000273652262606662;0.0384731091669129;0;1871.437;0.078;0.000988592911998709;0;0;0;0.878048780487805;23.954;0;0;0
511;dibstudent06--2016-09-25--21-45.log-72;11;0.0428571428571429;2;0;2;0;1;0;73;0;0;1;0.000273577397532829;0.0385132208501081;0;1895.453;0.062;0.00357190048214451;0;0;1;0.890243902439024;57.094;0;0;0
512;dibstudent06--2016-09-25--21-45.log-73;2;0.0571428571428571;9;0;9;0;2;0;74;0;0;1;0;0.0378989245924073;0;1952.562;0.015;0.001532428523631;0;0;0;0.902439024390244;13.032;0;0;0
513;dibstudent06--2016-09-25--21-45.log-74;16;0.0285714285714286;4;1;4;0;2;1;75;0;0;1;0.000397772474144789;0.0381539782644417;0;1965.719;0.125;0.220184805571429;0;0;1;0.914634146341463;43.062;0;0;0
514;dibstudent06--2016-09-25--21-45.log-75;88;0.0571428571428571;4;0;4;0;2;1;76;0;0;1;0.00218297281206589;0.0378312348612838;0;2008.922;0.141;0.180808777512965;0;0;1;0.926829268292683;253.818;0;0;0
515;dibstudent06--2016-09-25--21-45.log-76;77;0.0571428571428571;2;1;2;0;2;0;77;0;0;1;0.00190645967961574;0.0340264867475672;0;2262.943;0.203;0;1;0;2;0.939024390243902;3.297;0;0;0
516;dibstudent06--2016-09-25--21-45.log-77;11;0.0428571428571429;1;0;1;0;1;1;78;0;0;1;0.000272277227722772;0.0344182434340582;0;2266.24;0;0;0;0;1;0.951219512195122;33.203;0;0;0
517;dibstudent06--2016-09-25--21-45.log-78;2;0.0142857142857143;6;0;6;0;1;0;79;0;0;1;0.0000495024998762438;0.034355204987506;0;2299.506;0.063;0.0204576896585137;0;0;0;0.963414634146341;47.453;0;0;0
518;dibstudent06--2016-09-25--21-45.log-79;2;0.0142857142857143;2;0;2;0;1;0;80;0;0;1;0;0.0340864449286613;0;2346.974;0.015;0.0204576896585111;0;0;1;0.975609756097561;48.766;0;0;0
519;dibstudent06--2016-09-25--21-45.log-8;22;0.0571428571428571;4;0;4;0;2;1;9;0;0;1;0.000606595345759347;0.0198340113626847;0;453.766;0.11;0.0686994225424719;0;0;1;0.109756097560976;52.5;0;0;0
520;dibstudent06--2016-09-25--21-45.log-80;2;0.0142857142857143;2;1;2;0;1;0;81;0;0;1;0;0.0338097869732978;0;2395.756;0.016;0.001532428523631;1;0;1;0.98780487804878;13.312;0;0;0
521;dibstudent06--2016-09-25--21-45.log-9;82;0.0428571428571429;7;0;7;0;2;1;10;0;0;1;0.00225584594222834;0.0197470014178347;0;506.406;0.14;0.289090167085814;0;0;0;0.121951219512195;7.031;0;0;0
522;dibstudent06--2016-09-25--22-29.log-0;6;0.0253164556962025;0;0;0;0;2;0;1;0;0;1;0.00014844871097036;1;1;0.25;0.25;0.121167932599669;0;0.5;0;0.0833333333333333;13.344;0;0;0
523;dibstudent06--2016-09-25--22-29.log-1;29;0.0253164556962025;2;0;2;0;2;1;2;0;0;1;0.000716987662867456;0.14397811532647;0;13.891;0.297;0.274858704861656;0;0;1;0.166666666666667;14.094;0;0;0
524;dibstudent06--2016-09-25--22-29.log-10;68;0.0632911392405063;2;0;2;0;2;1;11;0;0;1;0.00166826132823042;0.0275354518943139;0;399.485;0.25;0.284317364712742;0;0;1;0.916666666666667;64.14;0;1;0
525;dibstudent06--2016-09-25--22-29.log-11;18;0.0379746835443038;8;0;8;0;2;1;12;0;0;1;0.000441403663650408;0.0258716593219901;0;463.828;0.203;0.492105472843708;0;0;0;1;0;0;0;0
526;dibstudent06--2016-09-25--22-29.log-2;115;0.0506329113924051;2;1;2;0;3;1;3;0;0;1;0.00283516591884029;0.10417751849151;0;28.797;0.812;0.451258150006337;1;0;2;0.25;1.438;0;1;0
527;dibstudent06--2016-09-25--22-29.log-3;34;0.0379746835443038;1;0;1;0;2;1;4;0;0;1;0.000837520938023451;0.131956586283113;0;30.313;0.078;0.42266249468705;0;0;2;0.333333333333333;30.156;0;0;0
528;dibstudent06--2016-09-25--22-29.log-4;12;0.0253164556962025;3;0;3;0;2;1;5;0;0;1;0.000295508274231678;0.0823682519809565;0;60.703;0.234;0.248630201522028;0;0;1;0.416666666666667;12.907;0;0;0
529;dibstudent06--2016-09-25--22-29.log-5;24;0.0506329113924051;4;1;4;0;2;1;6;0;0;1;0.000590667454223272;0.0812864942489805;0;73.813;0.203;0.17223796310785;1;0;1;0.5;126.781;0;0;0
530;dibstudent06--2016-09-25--22-29.log-6;46;0.0632911392405063;1;0;1;0;3;1;7;0;0;1;0.00113083239097301;0.034744799448054;0;201.469;0.875;0.198577927319315;0;0;2;0.583333333333333;1.25;0;1;0
531;dibstudent06--2016-09-25--22-29.log-7;6;0.0253164556962025;3;0;3;0;2;1;8;0;0;1;0.000147478124078262;0.03942712388988;0;202.906;0.187;0.280212418024679;0;0;2;0.666666666666667;173.079;0;0;0
532;dibstudent06--2016-09-25--22-29.log-8;5;0.0379746835443038;3;0;3;0;2;1;9;0;0;1;0.000122883334562167;0.0239262433671136;0;376.156;0.171;0.332243924874596;0;0;1;0.75;12.891;0;0;0
533;dibstudent06--2016-09-25--22-29.log-9;4;0.0379746835443038;2;0;2;0;2;1;10;0;0;1;0.000098297004398791;0.0256914203501741;0;389.235;0.188;0.563524608896845;0;0;1;0.833333333333333;10;0;0;0
534;dibstudent06_08--2016-09-22--10-45.log-0;3;0.0142857142857143;0;1;0;0;1;0;1;0;0;1;0.0000856995943552534;1;1;0.031;0.031;0.669899780027012;5;0.5;0;0.0714285714285714;4.032;0;0;0
535;dibstudent06_08--2016-09-22--10-45.log-1;9;0.0142857142857143;0;1;0;0;1;1;2;0;0;1;0.000171369816063064;0.486736432221952;1;4.109;0.046;0.36208899885872;4;0.333333333333333;1;0.142857142857143;4.188;1;0;0
536;dibstudent06_08--2016-09-22--10-45.log-10;68;0.0714285714285714;0;1;0;0;3;1;11;0;0;1;0;0.10991426687184;1;100.078;0.156;0.185962311044532;3;1;3;0.785714285714286;5.969;1;0;0
537;dibstudent06_08--2016-09-22--10-45.log-11;68;0.0714285714285714;0;1;0;0;3;1;12;0;0;1;0;0.11314030340458;1;106.063;0.016;0.185962311044532;2;1;3;0.857142857142857;2.187;1;0;0
538;dibstudent06_08--2016-09-22--10-45.log-12;68;0.0714285714285714;0;1;0;0;3;1;13;0;0;1;0;0.120074631001422;1;108.266;0.016;0.185962311044532;1;1;3;0.928571428571429;28.531;1;0;0
539;dibstudent06_08--2016-09-22--10-45.log-13;4;0.0714285714285714;1;0;1;0.0428571428571429;3;1;14;0;1;1;0;0.102084715730526;0.0588235294117647;137.141;0.344;0.297018032441934;0;1;3;1;0;0;1;0
540;dibstudent06_08--2016-09-22--10-45.log-2;9;0.0142857142857143;0;1;0;0;1;1;3;0;0;1;0;0.360230547550432;1;8.328;0.031;0.36208899885872;3;1;1;0.214285714285714;2.328;1;0;0
541;dibstudent06_08--2016-09-22--10-45.log-3;6;0.0285714285714286;1;1;1;0;2;1;4;0;0;1;0;0.374251497005988;0.666666666666667;10.688;0.032;0.411572279340858;2;1;1;0.285714285714286;8.375;0;1;0
542;dibstudent06_08--2016-09-22--10-45.log-4;2;0.0142857142857143;1;2;1;0;1;1;5;0;0;1;0.0000571200091392015;0.262288202276662;0;19.063;0;0.001532428523631;1;0;1;0.357142857142857;10.828;0;0;0
543;dibstudent06_08--2016-09-22--10-45.log-5;4;0.0285714285714286;1;0;1;0;2;1;6;0;0;1;0.000114226968987378;0.200206880443125;0;29.969;0.078;0.256519789019576;0;0;1;0.428571428571429;30.828;0;1;0
544;dibstudent06_08--2016-09-22--10-45.log-6;1113;0.0857142857142857;4;5;4;0;3;1;7;0;0;1;0.0308045722509756;0.114227900980728;0;61.281;0.484;0.168111808377284;0;0;2;0.5;4.188;0;1;0
545;dibstudent06_08--2016-09-22--10-45.log-7;4;0.0285714285714286;4;0;4;0;2;1;8;0;0;1;0;0.12216724696109;0;65.484;0.015;0.256519789019576;0;0;2;0.571428571428571;2.985;0;0;0
546;dibstudent06_08--2016-09-22--10-45.log-8;68;0.0714285714285714;3;1;3;0;3;1;9;0;0;1;0.00187850493107544;0.130730346871187;0;68.844;0.375;0.185962311044532;5;0;2;0.642857142857143;23.969;0;1;0
547;dibstudent06_08--2016-09-22--10-45.log-9;68;0.0714285714285714;0;1;0;0;3;1;10;0;0;1;0;0.107707552453578;1;92.844;0.031;0.185962311044532;4;1;3;0.714285714285714;7.078;1;0;0
548;dibstudent07--2016-09-19--21-11.log-0;10;0.0428571428571429;0;0;0;0;2;0;1;0;0;1;0;1;1;0.16;0.16;0.37357824159479;10;0.5;0;0.0188679245283019;23.592;0;0;1
549;dibstudent07--2016-09-19--21-11.log-1;10;0.0428571428571429;0;0;0;0;2;1;2;0;0;1;0;0.0837556011558273;1;23.879;0.127;0.37357824159479;9;1;2;0.0377358490566038;10.981;0;0;1
550;dibstudent07--2016-09-19--21-11.log-10;10;0.0428571428571429;0;0;0;0;2;1;11;0;0;1;0;0.126265524920223;1;87.118;0.015;0.37357824159479;0;1;2;0.207547169811321;5.134;0;0;1
551;dibstudent07--2016-09-19--21-11.log-11;10;0.0428571428571429;2;0;2;0;2;0;12;0;0;1;0.000245164137389983;0.129854670980727;0;92.411;0.159;0.111363400089687;0;0;2;0.226415094339623;5.256;0;0;0
552;dibstudent07--2016-09-19--21-11.log-12;10;0.0428571428571429;2;0;2;0;2;0;13;0;0;1;0;0.133080821006296;0;97.685;0.018;0.37357824159479;1;0;2;0.245283018867925;20.874;0;0;0
553;dibstudent07--2016-09-19--21-11.log-13;10;0.0428571428571429;0;0;0;0;2;1;14;0;0;1;0;0.11805877640511;1;118.585;0.026;0.37357824159479;0;1;2;0.264150943396226;74.795;1;0;0
554;dibstudent07--2016-09-19--21-11.log-14;10;0.0428571428571429;2;0;2;0;2;0;15;0;0;1;0.00024510404666781;0.0774721358551374;0;193.618;0.238;0;0;0;2;0.283018867924528;4.111;0;0;0
555;dibstudent07--2016-09-19--21-11.log-15;10;0.0428571428571429;2;0;2;0;2;0;16;0;0;1;0;0.0809110585189231;0;197.748;0.019;0.37357824159479;0;0;2;0.30188679245283;3.07;0;0;0
556;dibstudent07--2016-09-19--21-11.log-16;4;0.0428571428571429;2;1;2;0;2;0;17;0;0;1;0.0000980320074504326;0.0845792183885171;0;200.995;0.177;0.50019129006338;3;0;2;0.320754716981132;6.767;0;0;0
557;dibstudent07--2016-09-19--21-11.log-17;4;0.0428571428571429;0;1;0;0;2;1;18;0;0;1;0;0.0865646806484656;1;207.937;0.175;0.50019129006338;2;1;2;0.339622641509434;7.921;1;0;0
558;dibstudent07--2016-09-19--21-11.log-18;8;0.0428571428571429;1;1;1;0;2;1;19;0;0;2;0.00009802239811797;0.0879393496190838;1;216.058;0.2;0.660159035152294;1;0.5;2;0.358490566037736;6.645;0;0;0
559;dibstudent07--2016-09-19--21-11.log-19;4;0.0428571428571429;1;0;1;0;2;1;20;0;0;1;0;0.0897823227584721;0.5;222.761;0.058;0.50058810616688;0;1;2;0.377358490566038;2.015;0;0;0
560;dibstudent07--2016-09-19--21-11.log-2;10;0.0428571428571429;0;0;0;0;2;1;3;0;0;1;0;0.0859524969200355;1;34.903;0.043;0.37357824159479;8;1;2;0.0566037735849057;1.719;1;0;1
561;dibstudent07--2016-09-19--21-11.log-20;10;0.0428571428571429;2;0;2;0;2;0;21;0;0;1;0;0.0934176167831421;0;224.797;0.021;0.37357824159479;0;0;2;0.39622641509434;36.049;0;0;0
562;dibstudent07--2016-09-19--21-11.log-21;2;0.0142857142857143;4;2;4;0;1;0;22;0;0;1;0.0000490087970790757;0.0843215564226196;0;260.906;0.06;0.00928394541917288;1;0;1;0.415094339622642;8.848;0;0;0
563;dibstudent07--2016-09-19--21-11.log-22;4;0.0142857142857143;1;2;1;0;1;1;23;0;0;2;0;0.0852420131939812;1;269.82;0.066;0.400170738120957;0;0.5;1;0.433962264150943;144.076;0;0;0
564;dibstudent07--2016-09-19--21-11.log-23;68;0.0571428571428571;3;3;3;0;2;2;24;0;0;2;0.000832455990010528;0.057924702713531;0;414.331;0.435;0.131371612616595;6;0;1;0.452830188679245;4.709;0;1;0
565;dibstudent07--2016-09-19--21-11.log-24;68;0.0571428571428571;0;3;0;0;2;2;25;0;0;2;0;0.0596482186655978;1;419.124;0.084;0.131371612616595;5;1;2;0.471698113207547;31.197;1;0;0
566;dibstudent07--2016-09-19--21-11.log-25;68;0.0571428571428571;0;3;0;0;2;2;26;0;0;2;0;0.0577282597594064;1;450.386;0.065;0.131371612616595;4;1;2;0.490566037735849;2.977;1;0;0
567;dibstudent07--2016-09-19--21-11.log-26;68;0.0571428571428571;0;3;0;0;2;2;27;0;0;2;0;0.059546257517715;1;453.429;0.066;0.131371612616595;3;1;2;0.509433962264151;57.806;1;0;0
568;dibstudent07--2016-09-19--21-11.log-27;4;0.0571428571428571;1;0;1;0.0428571428571429;2;2;28;0;1;2;0;0.0547652623940634;0.0588235294117647;511.273;0.038;0.403469804221413;2;1;2;0.528301886792453;33.361;0;1;1
569;dibstudent07--2016-09-19--21-11.log-28;4;0.0571428571428571;0;0;0;0.0428571428571429;2;2;29;1;1;2;0;0.0532423684408615;1;544.679;0.045;0.403469804221413;1;1;2;0.547169811320755;3.462;1;0;1
570;dibstudent07--2016-09-19--21-11.log-29;196;0.0571428571428571;0;0;0;0.0428571428571429;2;2;30;1;1;2;0.00467893261849641;0.0526053685532121;1;570.284;22.143;0.134916710616772;0;0.0204081632653061;2;0.566037735849057;90.738;1;0;1
571;dibstudent07--2016-09-19--21-11.log-3;10;0.0428571428571429;0;0;0;0;2;1;4;0;0;1;0;0.109155410015009;1;36.645;0.023;0.37357824159479;7;1;2;0.0754716981132075;10.37;0;0;1
572;dibstudent07--2016-09-19--21-11.log-30;36;0.0571428571428571;8;6;8;0.5;2;2;31;1;9;2;0;0.046883176199075;0.183673469387755;661.218;0.196;0.247993167546137;9;1;2;0.584905660377358;118.149;0;1;1
573;dibstudent07--2016-09-19--21-11.log-31;54;0.0571428571428571;1;3;1;0.5;2;2;32;9;9;3;0.000438457603585609;0.0410345318408732;1;779.831;0.464;0.649999604856407;8;0.666666666666667;2;0.60377358490566;14.997;0;0;1
574;dibstudent07--2016-09-19--21-11.log-32;54;0.0571428571428571;0;3;0;0.5;2;3;33;9;9;3;0;0.0415153348840779;1;794.887;0.059;0.649999604856407;7;1;2;0.622641509433962;11.13;1;0;1
575;dibstudent07--2016-09-19--21-11.log-33;36;0.0571428571428571;1;4;1;0.5;2;2;34;9;9;2;0;0.0421799595568623;0.666666666666667;806.07;0.053;0.247993167546137;6;1;2;0.641509433962264;7.345;0;0;1
576;dibstudent07--2016-09-19--21-11.log-34;54;0.0571428571428571;1;2;1;0.5;2;2;35;9;9;3;0;0.0430065775488463;1;813.829;0.414;0.649999604856407;5;0.666666666666667;2;0.660377358490566;3.686;0;0;1
577;dibstudent07--2016-09-19--21-11.log-35;36;0.0571428571428571;1;3;1;0.5;2;2;36;9;9;2;0;0.0440162371007972;0.666666666666667;817.88;0.365;0.247993167546137;4;1;2;0.679245283018868;6.999;0;0;1
578;dibstudent07--2016-09-19--21-11.log-36;36;0.0571428571428571;0;3;0;0.5;2;2;37;9;9;2;0;0.0448530517046584;1;824.916;0.037;0.247993167546137;3;1;2;0.69811320754717;5.802;1;0;1
579;dibstudent07--2016-09-19--21-11.log-37;54;0.0571428571428571;1;0;1;0.5;2;2;38;9;9;3;0;0.0457204459427917;1;831.138;0.42;0.649999604856407;2;0.666666666666667;2;0.716981132075472;2.394;0;0;1
580;dibstudent07--2016-09-19--21-11.log-38;54;0.0571428571428571;0;0;0;0.5;2;3;39;9;9;3;0;0.0467857022893804;1;833.588;0.056;0.649999604856407;1;1;2;0.735849056603774;7.619;1;0;1
581;dibstudent07--2016-09-19--21-11.log-39;54;0.0571428571428571;0;0;0;0.5;2;3;40;9;9;3;0;0.0475285171102662;1;841.6;0.393;0.649999604856407;0;1;2;0.754716981132076;91.455;1;0;1
582;dibstudent07--2016-09-19--21-11.log-4;10;0.0428571428571429;0;0;0;0;2;1;5;0;0;1;0;0.106299296298659;1;47.037;0.022;0.37357824159479;6;1;2;0.0943396226415094;3.593;1;0;1
583;dibstudent07--2016-09-19--21-11.log-40;12;0.0571428571428571;7;0;7;0.1;2;3;41;2;2;3;0;0.0439376728036522;0.222222222222222;933.14;0.085;0.573433740052944;0;1;2;0.773584905660377;60.747;0;0;1
584;dibstudent07--2016-09-19--21-11.log-41;51;0.0857142857142857;2;3;2;0.1;3;3;42;2;2;3;0.00124075515764889;0.0422291777476364;0;994.573;0.686;0.451197836284382;7;0;2;0.792452830188679;251.025;0;1;1
585;dibstudent07--2016-09-19--21-11.log-42;51;0.0857142857142857;0;3;0;0.1;3;3;43;2;2;3;0;0.0345148654722918;1;1245.84;0.242;0.451197836284382;6;1;3;0.811320754716981;4.018;1;0;1
586;dibstudent07--2016-09-19--21-11.log-43;51;0.0857142857142857;0;3;0;0.1;3;3;44;2;2;3;0;0.0351972968476021;1;1250.096;0.238;0.451197836284382;5;1;3;0.830188679245283;8.85;1;0;1
587;dibstudent07--2016-09-19--21-11.log-44;51;0.0857142857142857;0;3;0;0.1;3;3;45;2;2;3;0;0.0357379692097541;1;1259.165;0.219;0.451197836284382;4;1;3;0.849056603773585;6.818;1;0;1
588;dibstudent07--2016-09-19--21-11.log-45;51;0.1;1;1;1;0.1;3;3;46;2;2;3;0;0.0363285713947249;1;1266.221;0.238;0.451197836284382;3;1;2;0.867924528301887;13.27;0;1;1
589;dibstudent07--2016-09-19--21-11.log-46;51;0.1;0;1;0;0.1;3;3;47;2;2;3;0;0.0367270996765671;1;1279.709;0.218;0.451197836284382;2;1;3;0.886792452830189;12.442;1;0;1
590;dibstudent07--2016-09-19--21-11.log-47;51;0.1;0;1;0;0.1;3;3;48;2;2;3;0;0.0371402042711235;1;1292.4;0.249;0.451197836284382;1;1;3;0.905660377358491;6.36;1;0;1
591;dibstudent07--2016-09-19--21-11.log-48;24;0.1;1;0;1;0.0571428571428571;3;3;49;1;1;3;0;0.0377248381104014;0.470588235294118;1298.879;0.119;0.259139600454638;0;1;3;0.924528301886792;7.021;0;0;1
592;dibstudent07--2016-09-19--21-11.log-49;28;0.0428571428571429;5;0;5;0;2;3;50;0;0;3;0.000389105058365759;0.0382818493502039;0;1306.102;0.202;0.443285426050428;0;0;2;0.943396226415094;10.681;0;0;0
593;dibstudent07--2016-09-19--21-11.log-5;10;0.0428571428571429;0;0;0;0;2;1;6;0;0;1;0;0.118310525693103;1;50.714;0.084;0.37357824159479;5;1;2;0.113207547169811;1.88;0;0;1
594;dibstudent07--2016-09-19--21-11.log-50;6;0.0142857142857143;2;1;2;0;1;3;51;0;0;3;0;0.038730196339313;0;1316.802;0.019;0.577148406892498;2;0;1;0.962264150943396;7.728;0;0;0
595;dibstudent07--2016-09-19--21-11.log-51;4;0.0142857142857143;0;1;0;0;1;3;52;0;0;3;0;0.039258319743915;0.666666666666667;1324.56;0.03;0.455814794588743;1;1;1;0.981132075471698;1.181;1;0;0
596;dibstudent07--2016-09-19--21-11.log-52;2;0.0142857142857143;1;0;1;0;1;2;53;0;0;2;0;0.0399771602186524;0.5;1325.757;0.016;0.000660281459453627;0;1;1;1;0;0;0;0
597;dibstudent07--2016-09-19--21-11.log-6;10;0.0428571428571429;0;0;0;0;2;1;7;0;0;1;0;0.13305455236647;1;52.61;0.016;0.37357824159479;4;1;2;0.132075471698113;6.216;0;0;1
598;dibstudent07--2016-09-19--21-11.log-7;10;0.0428571428571429;0;0;0;0;2;1;8;0;0;1;0;0.135957309404847;1;58.842;0.016;0.37357824159479;3;1;2;0.150943396226415;21.659;1;0;1
599;dibstudent07--2016-09-19--21-11.log-8;10;0.0428571428571429;0;0;0;0;2;1;9;0;0;1;0;0.111738779564219;1;80.545;0.044;0.37357824159479;2;1;2;0.169811320754717;3.149;0;0;1
600;dibstudent07--2016-09-19--21-11.log-9;10;0.0428571428571429;0;0;0;0;2;1;10;0;0;1;0;0.119440064975395;1;83.724;0.03;0.37357824159479;1;1;2;0.188679245283019;3.379;1;0;1
601;dibstudent07--2016-09-24--22-42.log-0;89;0.0350877192982456;0;0;0;0;2;0;1;0;0;1;0.00215972239073989;1;1;0.14;0.14;0.181500352533665;0;0.5;0;0.0212765957446809;50.61;0;0;0
602;dibstudent07--2016-09-24--22-42.log-1;79;0.0350877192982456;2;0;2;0;2;0;2;0;0;1;0.00191338887812439;0.0390007995163901;0;51.281;0.531;0.00412242881882574;0;0;2;0.0425531914893617;5.203;0;0;0
603;dibstudent07--2016-09-24--22-42.log-10;186;0.0701754385964912;0;1;0;0.0526315789473684;3;1;11;1;1;1;0;0.042594385285576;1;258.25;0.063;0.00417927195260448;1;1;3;0.234042553191489;16.718;1;0;0
604;dibstudent07--2016-09-24--22-42.log-11;24;0.0701754385964912;1;0;1;0.0701754385964912;3;1;12;1;2;1;0;0.0436239902863915;0.129032258064516;275.078;0.11;0.00589013503531766;0;1;3;0.25531914893617;150.937;0;1;0
605;dibstudent07--2016-09-24--22-42.log-12;2;0.0175438596491228;9;3;9;0;1;0;13;0;0;1;0.0000382160736805901;0.0305052609842405;0;426.156;0.141;0.000109651399301303;4;0;0;0.276595744680851;12.687;0;0;0
606;dibstudent07--2016-09-24--22-42.log-13;18;0.0350877192982456;1;1;1;0;2;1;14;0;0;1;0.000343826405867971;0.0318895709713791;0;439.015;0.172;0.0164584179397251;3;0;1;0.297872340425532;11.906;0;1;0
607;dibstudent07--2016-09-24--22-42.log-14;18;0.0350877192982456;0;1;0;0;2;1;15;0;0;1;0;0.0332594235033259;1;451;0.079;0.0164584179397251;2;1;2;0.319148936170213;1.375;1;0;0
608;dibstudent07--2016-09-24--22-42.log-15;18;0.0350877192982456;0;1;0;0;2;1;16;0;0;1;0;0.035361616733117;1;452.468;0.093;0.0164584179397251;1;1;2;0.340425531914894;34.485;1;0;0
609;dibstudent07--2016-09-24--22-42.log-16;9;0.0175438596491228;1;0;1;0;1;1;17;0;0;1;0.000171883653864517;0.0349109667668132;0;486.953;0;0.0209551330812955;0;0;1;0.361702127659574;19.703;0;0;0
610;dibstudent07--2016-09-24--22-42.log-17;5;0.0175438596491228;2;0;2;0;1;1;18;0;0;1;0.0000954818011686973;0.0355248901195413;0;506.687;0.031;0.0322599958495339;1;0;0;0.382978723404255;16.344;0;0;0
611;dibstudent07--2016-09-24--22-42.log-18;5;0.0175438596491228;0;0;0;0;1;1;19;0;0;1;0;0.0363256769003109;1;523.046;0.015;0.0322599958495339;0;1;1;0.404255319148936;7.657;1;0;0
612;dibstudent07--2016-09-24--22-42.log-19;4;0.0175438596491228;4;0;4;0.0701754385964912;1;1;20;0;4;1;0;0.0376847968224179;0.8;530.718;0.015;0.0405865912423413;1;1;1;0.425531914893617;34.141;0;1;0
613;dibstudent07--2016-09-24--22-42.log-2;89;0.0350877192982456;2;0;2;0;2;0;3;0;0;1;0;0.0531123858083705;0;56.484;0;0.181500352533665;0;0;2;0.0638297872340425;18.453;0;0;0
614;dibstudent07--2016-09-24--22-42.log-20;4;0.0175438596491228;0;0;0;0.0701754385964912;1;1;21;4;4;1;0;0.037176366452755;1;564.875;0.016;0.0405865912423413;0;1;1;0.446808510638298;51.484;1;0;0
